"","plot","year","Pndjfm","VPDaso","VPDmjj","logP","vpdtot","tmean","tmax","vpdmax","ppt_tot","stdP","stdVPD","MAP_anom","MAT_anom","MAP_anom_prop","MAT_anom_prop","fdsi","pdsi"
"2708","FC791120",1999,86.4099998474121,34.0761,35.2487,4.45910340808745,34.6624,7.85475035260122,19.5930004119873,18.0858,229.460999846459,-1.04681032865303,-0.542889938763959,-45.5811049838309,0.248526549692023,0.834275901095376,1.03267410427721,-0.156578178899515,1.76144792519168
"2709","FC791120",2000,102.217000484467,34.9019,41.0151,4.62709800918495,37.9585,8.26025037840009,20.0220012664795,18.7641,275.378999948502,-0.435839689876754,0.724781920274207,0.336895118212112,0.654026575490896,1.00122488561677,1.0859857128107,-0.597647338899328,-1.38180548226618
"2710","FC791120",2001,107.33300113678,35.136,41.7052,4.67593616187256,38.4206,8.15333342552185,20.9060001373291,20.144,250.337999105453,-0.258222807255116,0.90250443053225,-24.7041057248359,0.547109622612655,0.910180640378391,1.07192920387162,-0.619020516290311,-1.50690086603246
"2711","FC791120",2002,108.421998977661,41.6605,42.7656,4.68603101101383,42.21305,7.8222503401339,22.2550010681152,22.4194,195.822001338005,-0.221509386776731,2.3610712646117,-79.2201034922843,0.216026537224701,0.711970996072889,1.02840128594981,-1.41966403836432,-2.02901663581123
"2712","FC791120",2003,87.4720010757447,34.1611,45.3554,4.4713187544508,39.75825,8.83291700482368,22.9820003509521,23.7187,252.212999641895,-1.00238498449473,1.41696129235149,-22.8291051883941,1.22669320191449,0.916997780385369,1.16127492875575,-1.23454771689452,-2.53162526572612
"2713","FC791120",2004,100.118999004364,42.4868,41.4775,4.60635946855478,41.98215,8.01025023063025,20.5850009918213,19.6209,263.355000019074,-0.511262586406307,2.27226769910947,-11.6871048112159,0.404026427721051,0.957507942944128,1.053117872704,-1.49742544952008,-1.51150783057172
"2714","FC791120",2005,153.976999282837,32.6484,39.9716,5.03680323595276,36.31,8.20183359831571,22.2550010681152,22.4205,336.736000537872,1.05419548073581,0.0907729218747616,61.693895707583,0.595609795406512,1.2243070956196,1.07830558380082,0.413013175273891,2.4317944200111
"2715","FC791120",2006,157.64400100708,34.8378,46.8345,5.06033933266369,40.83615,8.11583367735147,22.1400012969971,22.1977,278.817999124527,1.13979266033464,1.83151895044962,3.77589429423762,0.509609874442278,1.01372842276846,1.06699906387811,-0.524141841704544,0.208153465159891
"2716","FC791120",2007,95.2579975128174,34.4428,47.0243,4.55658897387124,40.73355,8.60916703939438,22.6520004272461,23.1276,247.770998001099,-0.692270254095384,1.79205924572667,-27.2711068291905,1.00294323648518,0.900847519887845,1.13185823379291,-1.3081520894089,-1.98642036715566
"2717","FC791120",2008,101.137000560761,36.6123,39.8049,4.61647603890162,38.2086,7.67875019709269,21.6270008087158,21.351,163.375998020172,-0.47447016922948,0.820969758005298,-111.666106810117,0.0725263941834902,0.594003591271892,1.00953513807413,-0.668509938943938,-2.57233330467549
"2718","FC791120",2009,116.820999145508,38.941,38.3828,4.76064284143903,38.6619,7.53375027577083,20.4570007324219,19.4193,304.306002259254,0.0498424149915556,0.995307810158448,29.2638974289649,-0.0724735271383672,1.10639788205163,0.990471812424104,-0.535441711092447,-0.206555790171933
"2719","FC791120",2010,120.8659979105,35.174,35.8134,4.79468247662988,35.4937,7.33983361845215,20.7180004119873,19.8434,342.554996967316,0.173639355609877,-0.2231740271052,67.5128921370265,-0.266390184457043,1.2454638433584,0.964977340746251,0.201378771647258,0.736215551642465
"2720","FC791120",2011,172.526998519897,37.491,33.7054,5.15055373738333,35.5982,7.42958353956541,20.7080001831055,19.8329,275.875995397568,1.46788863555227,-0.182983587109605,0.833890567278104,-0.176640263343783,1.00303186513131,0.976776877998749,0.74834180842438,2.05077450717068
"2721","FC791120",2012,89.2589986324309,39.9393,41.9308,4.49154224059048,40.93505,9.16708393891652,21.0670013427734,20.3925,273.302996993065,-0.928835262275563,1.86955564437847,-1.73910783722459,1.56086013600732,0.993676939615127,1.2052082842225,-1.45563867625319,-1.51529787915274
"2722","FC791120",2013,109.944999217987,41.5365,44.2461,4.69998023363797,42.8913,8.11966715256373,21.9730014801025,21.9147,251.335999011993,-0.170778200170594,2.62192452707117,-23.7061058182962,0.513443349654532,0.91380917538817,1.06750305578152,-1.54342014323492,-1.68086234752092
"2723","FC791120",2014,115.094997406006,34.4202,42.8775,4.74575785175989,38.64885,9.3855004341652,21.7910003662109,21.6061,259.967998981476,-0.00429201309740695,0.990288812627895,-15.0741058488135,1.779276631256,0.94519346098622,1.23392378101936,-0.55645022083448,-1.94099352285527
"2724","FC791120",2015,66.7790019512176,37.6413,40.684,4.20138868907914,39.16265,9.32891723016899,20.5730018615723,19.6089,302.352999448776,-1.98407929721451,1.18789501425218,27.3108946184867,1.72269342725979,1.09929714083354,1.22648471460975,-1.5382160987556,-2.13755526972736
"2725","FC791120",2016,181.38500213623,41.7286,41.806,5.20062185585191,41.7673,8.71908389528593,20.7020015716553,19.8285,319.180002212524,1.64997871537167,2.18963692367355,44.137897382235,1.11286009237674,1.16047687465695,1.14630914382918,-0.500206042493649,1.70160338303461
"2726","FC791120",2017,188.46199798584,37.0101,44.6605,5.23889638436648,40.8353,8.910417030255,21.621000289917,21.3171,287.675997257233,1.78917731450899,1.83119204256449,12.6338924269432,1.3041932273458,1.0459343940621,1.1714639565098,-0.238229525452158,0.260223908927892
"2727","FC791120",2018,116.286998987198,34.9545,42.7286,4.75606126468766,38.84155,8.50625048329432,21.7190017700195,21.4806,276.699001431465,0.0331799219346131,1.0644007531748,1.65689660117579,0.900026680385119,1.00602415620037,1.11832766214963,-0.581465256126659,-1.09884404208594
"2728","FC791120",2019,199.112003326416,37.6565,34.9043,5.29386749718066,36.2804,7.42520802219709,20.8453998565674,20.0495,376.510007143021,1.98909883395611,0.0793888355219409,101.467902312731,-0.18101578071211,1.36891770580123,0.976201623117785,0.830745739048404,1.87998523707407
"2729","FC791240",1896,107.279002189636,33.3798,37.8888,4.67543293793871,35.6343,7.73841691795193,19.9180011749268,18.5685,277.072997570038,-0.260052955642657,-0.169099616929306,2.03089273974848,0.132193115042737,1.00738393396532,1.01737959840101,-0.019727515002358,0.00958387628678299
"2730","FC791240",1897,154.807998180389,34.0846,39.7135,5.04218562765286,36.89905,7.22675037384032,20.8380012512207,20.0315,290.231997489929,1.07377041513056,0.317320086270997,15.1898926596397,-0.379473429068877,1.05522751750686,0.950110141523349,0.294759734345689,-0.126125323600934
"2731","FC791240",1898,97.5859999656678,35.3508,37.6178,4.5807340401554,36.4843,7.04266702135404,20.6160011291504,19.6772,222.383002281189,-0.604458345411672,0.157808268202347,-52.6591025491004,-0.563556781555156,0.808541668259873,0.925908467045157,-0.35433430217445,-0.0320252528352358
"2732","FC791240",1899,144.276000976562,35.7948,35.7663,4.97172813854948,35.78055,7.36425027251244,19.9330005645752,18.6049,245.654000461102,0.817527316585507,-0.112852230811065,-29.3881043691879,-0.241973530396754,0.893150525490192,0.968187429575211,0.422909268551819,-0.184534911846418
"2733","FC791240",1900,63.1919994354247,30.8491,41.6572,4.14617770192783,36.25315,8.06241700053215,19.8860015869141,18.5333,183.294002532959,-2.18487320289321,0.0689085533221339,-91.7481022973305,0.456193197622952,0.666421610778676,1.0599763048582,-0.999932999133408,-2.0458253743502
"2734","FC791240",1901,131.937999606133,27.0206,39.4953,4.88233211228925,33.25795,7.63675038516521,21.193000793457,20.6144,268.446999549866,0.492407658504513,-1.08303791437943,-6.5951052804237,0.0305265822560106,0.976021470296364,1.00401336892616,0.823160601794465,-2.23938138242913
"2735","FC791240",1902,109.608998298645,33.209,39.3239,4.6969194724088,36.26645,7.67008368546765,19.4140014648438,17.822,188.404998540878,-0.18190972005939,0.0740237002306621,-86.6371062894112,0.063859882558452,0.685004205654733,1.00839574067411,-0.121493548955302,-2.6387721929325
"2736","FC791240",1903,136.04499912262,36.9984,38.0179,4.91298570691031,37.50815,7.92541715999444,20.818000793457,20.0114,209.726998627186,0.603890088082975,0.551578430781219,-65.3151062031036,0.319193357085244,0.762526882044459,1.0419647600907,-0.0431722824809736,-2.33114049043892
"2737","FC791240",1904,124.294998645783,38.8348,43.1922,4.82265776155096,41.0135,8.70608373669286,21.9600009918213,21.906,277.428995490074,0.275381182945475,1.89972731918856,2.38689065978474,1.09985993378366,1.00867827368198,1.14459999630342,-0.942679578249584,-2.74452119147316
"2738","FC791240",1905,95.6829996109009,34.8803,38.2998,4.56104064015929,36.59005,7.7822504589955,21.3270015716553,20.8407,248.826999930665,-0.676080225500078,0.198479455087841,-26.2151048996245,0.1760266560863,0.904686939056839,1.02314245026803,-0.408623794069226,-2.35112510987918
"2739","FC791240",1906,180.704998016357,37.1011,36.4699,5.19686585640968,36.7855,7.68500038748607,20.742000579834,19.875,406.339993476868,1.63631872056548,0.273649038792526,131.297888646578,0.0787765845768744,1.47737377783519,1.01035685862238,0.566736775324995,1.77704745646537
"2740","FC791240",1907,227.076002120972,34.558,30.534,5.42528477255027,32.546,7.65858383973439,18.8240013122559,16.9447,399.189001083374,2.46704334023349,-1.35685211299058,124.146896253085,0.0523600368251929,1.45137414989493,1.00688384120451,1.84533625297746,3.71720667159979
"2741","FC791240",1908,148.387001037598,33.0393,33.8566,4.99982373281042,33.44795,7.26591708262762,21.0460014343262,20.3682,277.205001354218,0.919706690566961,-1.00996438711471,2.16289652392811,-0.340306720281577,1.00786387424305,0.955259438967413,0.970251000633698,2.61478042837759
"2742","FC791240",1909,113.897001743317,30.9371,37.2544,4.73529454651858,34.09575,7.56991705298424,20.2410011291504,19.0789,297.040002971887,-0.0423454519890775,-0.760822118893196,21.9978981415981,-0.0363067499249601,1.07998011124577,0.995226705016085,0.407428387704996,-0.549171726817948
"2743","FC791240",1910,115.553001403809,35.9885,42.8295,4.74972931131865,39.409,9.23400053630272,20.5940017700195,19.6362,182.488000392914,0.0101515771586985,1.28264061131357,-92.5541044373754,1.62777673339352,0.663491142585298,1.21400589511591,-0.713812048385774,-1.41878243358635
"2744","FC791240",1911,147.196000099182,38.2206,35.3533,4.99176503268633,36.78695,7.01466715087494,19.2050018310547,17.4984,257.453998565674,0.89039843226365,0.274206705184811,-17.5881062646156,-0.591556652034261,0.936053040768183,0.922227288157363,0.238219555292511,-1.36217625318148
"2745","FC791240",1912,98.6669993400574,32.1449,35.0374,4.59175053734004,33.59115,7.04325040678183,18.1530017852783,15.9825,293.842997074127,-0.56439303213374,-0.95489002340782,18.8008922438378,-0.56297339612737,1.06835641494032,0.925985165475667,0.286405478969534,-0.177312293960469
"2746","FC791240",1913,77.6280002593995,27.7767,33.8971,4.35192819019142,30.8369,7.1095836063226,19.2220001220703,17.5246,333.777002334595,-1.43659018414326,-2.01416772061235,58.7348975043054,-0.496640196586594,1.21354874934711,0.934706076306006,0.495834242519885,1.39318182530714
"2747","FC791240",1914,144.966000556946,34.2344,37.705,4.97649923600848,35.9697,8.49541698396206,20.3600006103516,19.2739,283.702997684479,0.83487906743431,-0.040105611431475,8.66089285418951,0.88919318105286,1.03148933454946,1.11690336809611,0.389805932072722,1.16191242114275
"2748","FC791240",1915,65.6490006446839,37.5134,34.5154,4.18432237816049,36.0144,8.04658368974923,20.0950012207031,18.8617,228.11999759078,-2.04614685662059,-0.0229141026486697,-46.9221072395092,0.440359886840037,0.8294002757561,1.05789467917991,-0.887472719429805,-1.49141259862857
"2749","FC791240",1916,163.880002021789,36.3656,35.5376,5.09913446501568,35.9516,7.26875036458175,19.7350006103516,18.2992,296.496003687382,1.28088461590737,-0.0470668263972212,21.4538988570922,-0.33747343832745,1.07800223485902,0.95563193418022,0.589946653781687,-0.992184252430469
"2750","FC791240",1917,86.7689990997314,31.7726,35.3324,4.463249404643,33.5525,7.44825027386348,20.5200004577637,19.5151,259.95599937439,-1.03173197406687,-0.969754717243512,-15.0861054558998,-0.157973529045716,0.945149832731216,0.97923101750105,0.0891005730669456,0.642854247830906
"2751","FC791240",1918,114.411999225616,36.7552,43.3008,4.73980596178111,40.028,7.98441701134046,20.1510009765625,18.9372,320.136002540588,-0.0259381255230627,1.5207064711918,45.0938977102988,0.378193208431265,1.16395270730684,1.04972154622726,-0.863008399097558,-1.45771583315447
"2752","FC791240",1919,100.877000927925,34.5297,42.8149,4.61390196211012,38.6723,7.49758379409712,21.5780010223389,21.2542,202.15800011158,-0.483831692345652,0.999307624282411,-72.8841047187095,-0.10864000881208,0.735007464534634,0.985716958687105,-0.772498214230237,-1.1142648349888
"2753","FC791240",1920,123.090000152588,33.0092,36.2246,4.81291579636185,34.6169,6.97175043076277,20.1100006103516,18.8806,308.857999801636,0.239951147363147,-0.560389125556299,33.8158949713463,-0.634473372146432,1.12294806641409,0.916584971914216,0.419396415151312,0.631751367211657
"2754","FC791240",1921,110.756998062134,29.7006,38.615,4.70733859484892,34.1578,8.41583378364643,20.4460010528564,19.4037,281.949000835419,-0.144016967249842,-0.736957843278583,6.90689600512928,0.809609980737228,1.02511214059168,1.1064404626679,0.349328926646076,1.3895366108279
"2755","FC791240",1922,147.798996925354,36.1367,42.0881,4.99585322178846,39.1124,7.1387503327181,21.2310009002686,20.6754,307.75899887085,0.905266549993927,1.16856898927822,32.7168940405602,-0.467473470191098,1.11895231117704,0.938540663237874,-0.256081351998476,1.51055144213981
"2756","FC791240",1923,105.792001724243,36.3081,37.1453,4.66147491849699,36.7267,6.89458359281223,21.4810009002686,21.0894,308.145999908447,-0.310816134927285,0.251034705091652,33.1038950781578,-0.711640210096969,1.12035937224442,0.906439748745654,-0.277338534219331,1.45635724472218
"2757","FC791240",1924,88.4330005645752,29.977,43.43,4.48224520953494,36.7035,7.38891707857449,20.3520011901855,19.2587,184.302001580596,-0.962647140547944,0.242112042815119,-90.7401032496935,-0.217306724334703,0.670086500735285,0.971430406208717,-0.559147485817562,-1.94688820315277
"2758","FC791240",1925,98.5380020141602,33.2587,40.2773,4.59044228102392,36.768,7.6938338552912,20.8890018463135,20.1075,292.508002281189,-0.569150960019039,0.266918582333934,17.4658974508995,0.087610052382006,1.06350263157591,1.01151820596555,-0.39990082851538,-2.03199341300838
"2759","FC791240",1926,73.6520013809204,29.7132,42.9652,4.29935131675423,36.3392,8.5327506326139,19.9480018615723,18.6225,192.170001029968,-1.62780422161185,0.102003169222812,-82.8721038003212,0.926526829704708,0.698693027922193,1.12181167077287,-0.773355632273987,-2.79161880498943
"2760","FC791240",1927,122.415998458862,33.3059,37.6682,4.80742506790015,35.48705,7.69541702171166,20.310001373291,19.1911,257.234996795654,0.219982208756325,-0.225731600559468,-17.8071080346351,0.0891932188024676,0.935256792607726,1.01172634688561,0.223201868166085,-2.84091089337492
"2761","FC791240",1928,107.593000411987,34.177,41.2417,4.67835559367851,37.70935,8.33541694283485,20.9290008544922,20.1829,181.140002250671,-0.249423704270266,0.628959450179441,-93.902102579618,0.729193139925657,0.658590081552936,1.09586795745436,-0.461963721979404,-3.44378607071095
"2762","FC791240",1929,101.161997795105,36.7291,40.6586,4.61672317047098,38.69385,7.98108368118604,21.5380001068115,21.1867,218.364996671677,-0.47357138955557,1.00759570066428,-56.6771081586129,0.374859878276847,0.793932975485391,1.04928330903614,-0.772625003776446,-3.60531713568301
"2763","FC791240",1930,84.0109992027283,37.289,39.0606,4.43094773316066,38.1748,7.6870003392299,20.8780002593994,20.0947,310.369996786117,-1.14920820681585,0.807970362102416,35.3278919558281,0.0807765363207036,1.12844539557908,1.01061979484351,-0.958115013776329,-3.44128027841473
"2764","FC791240",1931,68.89399933815,32.3505,45.4707,4.23256908189231,38.9106,8.01225021628973,22.8350009918213,23.4439,209.835000038147,-1.87068098328119,1.09095721137285,-65.2071047921424,0.406026413380538,0.762919554326501,1.05338081338407,-1.43403567101252,-3.87955537303899
"2765","FC791240",1932,152.908002853394,34.8337,36.0272,5.02983645200607,35.43045,6.76016693313916,19.435001373291,17.8411,272.187002778053,1.02885835436201,-0.247499819734116,-2.85510205223613,-0.846056869770035,0.989619400076952,0.88876781807992,0.59129757497039,-1.9583509533405
"2766","FC791240",1933,92.5849987268447,34.4486,38.4102,4.52812712773857,36.4294,7.3606669952472,21.2940006256104,20.7774,200.035999178886,-0.795781630049276,0.13669386479796,-75.0061056514031,-0.245556807661993,0.727292278766975,0.96771633151682,-0.426692481508539,-1.78479287466441
"2767","FC791240",1934,81.2989997863769,38.8104,40.1646,4.39813371372749,39.4875,9.37508383393288,20.6980018615723,19.8066,201.834000587463,-1.26854777060496,1.31283151599926,-73.208104242826,1.76886003102368,0.733829464808677,1.23255429722527,-1.29334666802577,-3.29931957129823
"2768","FC791240",1935,135.581998825073,37.4993,36.6336,4.90957661466648,37.06645,7.3171670337518,19.6200008392334,18.1253,259.454998016358,0.591491741634633,0.381701709766337,-15.5871068139319,-0.289056769157392,0.943328288504956,0.961997335780886,0.0465034088500901,0.619139528328468
"2769","FC791240",1936,131.785001754761,36.0269,43.0777,4.88117182010581,39.5523,8.04583376646042,20.7970008850098,19.9561,325.274003982544,0.488187853511649,1.33775343477165,50.2318991522544,0.439609963551225,1.18263348872802,1.05779608580319,-0.534339267927,0.443563848574816
"2770","FC791240",1937,146.09900188446,33.1874,40.107,4.98428448700478,36.6472,7.02691710367799,21.0700016021729,20.4035,257.782997131348,0.863192833133727,0.220459202894046,-17.2591076989417,-0.579306699231211,0.937249216044245,0.923837805165601,0.256347692958174,0.364183591251946
"2771","FC791240",1938,140.331999778748,37.6183,33.8471,4.94401104220485,35.7327,6.91916693995397,18.7220001220703,16.7911,323.692000389099,0.716724481565382,-0.131255221756422,48.6498955588096,-0.687056862955229,1.17688162904668,0.909671752927853,0.388861696072364,0.637077333393819
"2772","FC791240",1939,101.3109998703,34.4718,39.6211,4.61819499243057,37.04645,8.09666713078817,20.371000289917,19.2853,264.915999412536,-0.468218598472188,0.374009759527944,-10.126105417753,0.490443327878976,0.963183435408913,1.06447921341618,-0.415461648663411,-0.130332029492747
"2773","FC791240",1940,112.973998069763,35.7804,44.5905,4.72715768665667,40.18545,8.61733376762519,20.2870006561279,19.1581,281.920996904373,-0.07193796528999,1.58126134944354,6.87889207408392,1.01110996471599,1.02501032370418,1.13293192402901,-0.917159060415979,-0.065232221578791
"2774","FC791240",1941,126.832001686096,35.8024,35.0762,4.84286338938873,35.4393,7.04850029945373,19.0230007171631,17.2277,484.259006500244,0.348865957255323,-0.244096131753626,209.216901669955,-0.557723503455462,1.76067226797529,0.926675375599368,0.290194854974373,2.20179183741398
"2775","FC791240",1942,142.488000869751,26.0927,35.8664,4.95925779174051,30.97955,7.19316686441502,21.0190010070801,20.3254,226.562998354435,0.772174574855335,-1.95930488553702,-48.4791064758546,-0.413056938494178,0.823739327090418,0.94569487446107,1.43696754883708,1.73762251419894
"2776","FC791240",1943,130.311002731323,34.0477,33.0215,4.86992392209554,33.5346,7.85816704233487,19.3420009613037,17.7053,275.351004123688,0.447280970865838,-0.976639012706874,0.308899293398269,0.251943239425674,1.00112309820196,1.03312330085913,0.743721474296818,-0.0913886205778257
"2777","FC791240",1944,120.443002700806,35.6901,31.104,4.79117663439547,33.39705,5.96100007990996,18.746000289917,16.8478,263.121005535126,0.160889144261308,-1.02954040047141,-11.9210992951636,-1.64522372299924,0.956657184169968,0.783700326781079,0.647333847738967,0.205833002032879
"2778","FC791240",1945,165.196999549866,34.7892,33.5117,5.10713869839086,34.15045,6.54100038607916,19.7250003814697,18.2753,347.861996650696,1.30999478698547,-0.73978463499119,72.8198918204065,-1.06522341683004,1.26475906976257,0.859953711009316,0.990677101868674,1.80917452564577
"2779","FC791240",1946,112.692000389099,31.1884,35.271,4.72465843706324,33.2297,6.86408368622263,19.181001663208,17.4588,304.861006587744,-0.0810273533452253,-1.09390279409116,29.8189017574543,-0.742140116686564,1.10841577065393,0.902429886903576,0.576933529219148,1.47792996129596
"2780","FC791240",1947,96.4970016479492,29.4073,35.2531,4.56951193685652,32.3302,7.40125040213267,18.613000869751,16.6365,223.007999420166,-0.645271416642183,-1.43984825606283,-52.0341054101234,-0.204973400776529,0.810814037209938,0.973051884077072,0.522395600072624,0.123644130602044
"2781","FC791240",1948,98.2300009727478,35.0416,35.8319,4.58731167758954,35.43675,6.73908368498087,19.5250015258789,17.9794,197.235000133514,-0.580536485313099,-0.245076855409021,-77.8071046967751,-0.867140117928323,0.71710838693303,0.885995976400712,-0.118193014508712,-0.306953662471376
"2782","FC791240",1949,114.779999256134,35.2706,33.363,4.74301724619942,34.3168,6.44541704654694,18.8940010070801,17.0381,250.380999565125,-0.0142591758453425,-0.675806838883368,-24.6611052651649,-1.16080675636226,0.910336981749097,0.847387246754654,0.372177792402736,-0.178624801979702
"2783","FC791240",1950,88.40899848938,33.2667,33.3474,4.48197375732934,33.30705,7.8626670241356,19.0920009613037,17.3171,233.277998924255,-0.963634370651568,-1.06415417654417,-41.764105906034,0.256443221226399,0.848153772922135,1.03371491923868,0.171927215778048,-1.56878067214365
"2784","FC791240",1951,112.514999389648,34.6309,35.2905,4.72308654066509,34.9607,6.98158370703459,19.7840003967285,18.3692,246.200998544693,-0.0867440998370672,-0.428164500958343,-28.8411062855964,-0.624640095874607,0.89513930493154,0.917877765358982,0.201604716608362,-1.36101302218598
"2785","FC791240",1952,181.666996002197,34.4102,35.0081,5.20217531884962,34.70915,6.77141687770684,20.2660007476807,19.1109,277.318999409676,1.65562842240885,-0.524910005081719,2.27689457938612,-0.834806925202352,1.00827834916691,0.890246862722727,1.02242610870566,0.444705901492426
"2786","FC791240",1953,75.7220010757446,40.2936,34.8262,4.3270687532997,37.5599,7.95075027644635,21.0300006866455,20.3284,181.570001602173,-1.52700014933337,0.571481352023057,-93.4721032281167,0.344526473537149,0.660153476189429,1.04529533740585,-0.991909622839597,-1.88769106645086
"2787","FC791240",1954,102.678997993469,36.016,38.9463,4.6316075974188,37.48115,8.21400024121007,20.3190002441406,19.186,210.599996805191,-0.419439008034299,0.54119429795939,-64.4421080250983,0.607776438300871,0.765700934899181,1.0799051479485,-0.48762197039235,-3.15861441058062
"2788","FC791240",1955,79.9409999847412,32.3969,32.636,4.3812888623961,32.51645,6.30900026236971,19.25,17.5527,267.406999975443,-1.32980991540485,-1.36821696946781,-7.63510485484653,-1.29722354053948,0.972240232601632,0.829452357154765,0.181085140123835,-3.28130721978047
"2789","FC791240",1956,134.393000125885,36.2805,36.9866,4.90076834433602,36.63355,7.62250025073688,19.0780010223389,17.2992,206.093001365661,0.559457411274283,0.215209446856344,-68.949103464628,0.0162764478276802,0.749314369495638,1.00213988547398,0.125643970721131,-1.82373705411459
"2790","FC791240",1957,79.7279996871948,33.861,34.6488,4.37862083761564,34.2549,6.96775031959018,19.1030006408691,17.34,309.590006828308,-1.33951311297034,-0.699613424871189,34.5479019980187,-0.638473483319021,1.12560950265901,0.916059072167345,-0.197602251779083,-2.0384155840424
"2791","FC791240",1958,137.070001602173,31.8495,37.0875,4.92049175593201,34.4685,8.34208376705647,20.1030006408691,18.8438,218.731000900269,0.631188438955656,-0.617463396325167,-56.3111039300209,0.73585996414727,0.79526369620838,1.09674445338643,0.623502415082582,-0.978465066542412
"2792","FC791240",1959,68.9560008049012,37.9967,39.2864,4.23346863170541,38.64155,7.99658384950211,20.8090019226074,19.9793,186.340000629425,-1.86740945836117,0.987481250790885,-88.7021042008643,0.390360046592911,0.677496271868641,1.05132113604698,-1.37464966212181,-3.19323522562892
"2793","FC791240",1960,85.0249996185302,31.5079,41.0358,4.4429453264067,36.27185,7.78483362992605,21.0130004882812,20.319,215.286001205444,-1.10557479740019,0.0761005267950285,-59.7561036248452,0.17860982701685,0.782738342328653,1.02348206306374,-0.529069205861302,-4.23796001165147
"2794","FC791240",1961,110.530999183655,34.0825,39.7627,4.70529601721374,36.9226,7.41300032287836,20.1660003662109,18.957,220.785002231598,-0.151445509324177,0.326377357676703,-54.2571025986916,-0.193223480030833,0.802731648551882,0.97459666122933,-0.249407344401592,-3.97031625640003
"2795","FC791240",1962,132.58200263977,30.7937,32.0588,4.8872013418415,31.42625,7.51550034930308,18.7610015869141,16.8682,231.698003768921,0.510116300749243,-1.78750517696254,-43.3441010613687,-0.0907234536061132,0.84240921553406,0.988072471181901,1.22545407142869,-2.66256666918272
"2796","FC791240",1963,73.9100008010865,35.3737,32.7602,4.30284814763547,34.06695,7.35841697702804,18.7210006713867,16.8029,363.140000343323,-1.61508678317486,-0.771898527236479,88.0978955130336,-0.247806825881154,1.32030694197673,0.967420518735411,-0.27837500934451,0.472928700247184
"2797","FC791240",1964,91.2239992618562,35.196,34.1772,4.5133180122635,34.6866,6.16933353369435,19.7090015411377,18.2511,283.04499900341,-0.849640115276806,-0.533582678975504,8.00289417312098,-1.43689026921485,1.02909697836285,0.811090193182946,-0.075035350495512,1.82915464813209
"2798","FC791240",1965,112.040999412537,32.1012,30.7598,4.71886487049258,31.4305,7.09041692068179,18.484001159668,16.4427,347.21299791336,-0.102097667780018,-1.78587063753689,72.1708930830711,-0.515806882227409,1.26239943563406,0.932186207559377,0.955164583197448,2.62249799407205
"2799","FC791240",1966,103.334000110626,31.0116,41.6894,4.63796646147374,36.3505,7.9827502866586,20.4930000305176,19.4787,180.934000730514,-0.396312793214531,0.106349121107503,-94.108104099775,0.376526483749408,0.657841099791456,1.0495024197954,-0.233933136834595,-1.20128169500985
"2800","FC791240",1967,126.781999111176,35.9469,33.3156,4.84246906907983,34.63125,7.0698336896797,19.9290008544922,18.5776,326.776999950409,0.347431874675049,-0.554870151260253,51.7348951201196,-0.536390113229495,1.18809809193411,0.929480103777075,0.463597309562763,1.68351724464917
"2801","FC791240",1968,100.139000892639,36.4698,37.0123,4.60655922974637,36.74105,7.06225039561589,20.0840015411377,18.825,306.234997272492,-0.510536085542435,0.256553679387701,31.1928924422022,-0.543973407293304,1.11341133555333,0.928483118379287,-0.368305938095784,1.0748424826129
"2802","FC791240",1969,159.056999206543,27.6461,36.1495,5.06926262355537,31.8978,7.29316692550978,20.2210006713867,19.0435,343.072999477387,1.1722453028628,-1.60614822021686,68.0308946470972,-0.313056877399421,1.24734720049163,0.958842010764963,1.41523093658107,1.7784717282188
"2803","FC791240",1970,94.9410004615784,35.0716,35.9424,4.55325565089763,35.507,7.04408371448517,20.1590003967285,18.9395,318.667999744415,-0.704393039310682,-0.218058880196669,43.6258949141259,-0.562140088424026,1.15861533251807,0.926094721508323,-0.187819964386565,1.57574131620085
"2804","FC791240",1971,115.927000045777,31.9961,34.005,4.75296068305754,33.00055,6.48100031912326,20.1330013275146,18.8948,323.499003648758,0.0219035813453689,-1.18203331394753,48.4568988184687,-1.12522348378594,1.17617993015422,0.852065425243527,0.671576231602579,2.436468503938
"2805","FC791240",1972,93.3230004310608,31.6267,39.4518,4.53606659870517,35.53925,7.20025050640107,20.1360015869141,18.9206,228.632001876831,-0.766906989933968,-0.205655610437266,-46.4101029534583,-0.40597329650813,0.83126182450467,0.946626169959283,-0.222271933726077,-0.444746667404022
"2806","FC791240",1973,163.826002120972,28.9447,38.5931,5.09880490192789,33.7689,6.97558357814948,19.4650001525879,17.8836,293.414001941681,1.27968604542386,-0.886527815664112,18.3718971113916,-0.630640224759717,1.06679667145046,0.91708892071799,1.0595174367584,0.431263886100951
"2807","FC791240",1974,109.534998893738,32.1998,42.0386,4.69624412278784,37.1192,7.74591690301896,20.0780010223389,18.8184,185.117997646332,-0.18436586321292,0.401989228520094,-89.9241071839576,0.139693100109768,0.673053304913283,1.01836563105813,-0.306234947784937,-0.501527742428018
"2808","FC791240",1975,130.712999343872,34.0763,33.8824,4.87300407508665,33.97935,6.43400038406254,19.6470012664795,18.1502,341.140999794007,0.458483015623316,-0.805589269280633,66.0988949637171,-1.17222341884666,1.2403228225893,0.845886283493484,0.652862517671414,1.45976825687052
